Date,Ticker,Dollars,Returns,PnL,CumReturns,SODDollars,EODDollars,EOD_check
2026-01-09,NVDA,2000.0,-0.000972775721840291,-1.9303207554565558,0.9912063711058017,1984.34306296706,1982.4127422116035,1982.4127422116032
2026-01-12,NVDA,2000.0,0.000432793264901532,0.8579748830841589,0.9916353585473437,1982.4127422116032,1983.2707170946874,1983.2707170946876
2026-01-13,NVDA,2000.0,0.004704209026523465,9.329720009396494,0.996300218552042,1983.2707170946876,1992.600437104084,1992.600437104084
2026-01-14,NVDA,2000.0,-0.01436954614122099,-28.63276392198425,0.9819838365910498,1992.600437104084,1963.9676731820998,1963.9676731820996
2026-01-15,NVDA,2000.0,0.02134988022026696,41.93047457891423,1.002949073880507,1963.9676731820996,2005.898147761014,2005.898147761014
2026-01-16,NVDA,2000.0,-0.004383967623675433,-8.793792536174806,0.9985521776124195,2005.898147761014,1997.104355224839,1997.104355224839
2026-01-20,NVDA,2000.0,-0.04381672138594639,-87.50656511154688,0.9547988950566461,1997.104355224839,1909.5977901132921,1909.5977901132921
2026-01-21,NVDA,2000.0,0.02948284071008489,56.30036746624031,0.9829490787897662,1909.5977901132921,1965.8981575795324,1965.8981575795324
2026-01-22,NVDA,2000.0,0.008291401026019996,16.300050000805754,0.9910991037901691,1965.8981575795324,1982.198207580338,1982.1982075803382
2026-01-23,NVDA,2000.0,0.015310552663258647,30.348550046175664,1.006273378813257,1982.1982075803382,2012.546757626514,2012.546757626514
2026-01-26,NVDA,2000.0,-0.006394126101000319,-12.868477752423257,0.9998391399370453,2012.546757626514,1999.6782798740905,1999.6782798740905
2026-01-27,NVDA,2000.0,0.010993681830616886,21.983826772531017,1.010831053323311,1999.6782798740905,2021.6621066466216,2021.6621066466219
2026-01-28,NVDA,2000.0,0.01591348287194827,32.171685306987875,1.026916895976805,2021.6621066466219,2053.8337919536098,2053.8337919536098
2026-01-29,NVDA,2000.0,0.005169082772252587,10.616436871057608,1.0322251144123338,2053.8337919536098,2064.450228824667,2064.4502288246676
2026-01-30,NVDA,2000.0,-0.00716839684544246,-14.798798507879711,1.024825715158394,2064.4502288246676,2049.651430316788,2049.651430316788
2026-02-02,NVDA,2000.0,-0.028880854608678286,-59.19568495744864,0.9952278726796696,2049.651430316788,1990.455745359339,1990.4557453593393
2026-02-03,NVDA,2000.0,-0.028392945801114955,-56.51490209750559,0.9669704216309168,1990.4557453593393,1933.9408432618336,1933.9408432618336
2026-02-04,NVDA,2000.0,-0.03410220337884484,-65.95164395956975,0.933994599651132,1933.9408432618336,1867.9891993022638,1867.9891993022638
2026-02-05,NVDA,2000.0,-0.01326138417734124,-24.772122411071372,0.9216085384455963,1867.9891993022638,1843.2170768911924,1843.2170768911926
2026-02-06,NVDA,2000.0,0.07871770227202068,145.09381308142517,0.9941554449863089,1843.2170768911926,1988.3108899726178,1988.3108899726178
2026-02-09,NVDA,2000.0,0.024971663419029566,49.65143031678734,1.0189811601447025,1988.3108899726178,2037.9623202894052,2037.962320289405
2026-02-10,NVDA,2000.0,-0.007893101110529654,-16.085842653493895,1.0109382388179555,2037.962320289405,2021.876477635911,2021.876477635911
2026-02-11,NVDA,2000.0,0.008008991631896611,16.193191790114607,1.019034834713013,2021.876477635911,2038.0696694260255,2038.069669426026
2026-02-12,NVDA,2000.0,-0.016364120017250072,-33.35121667400467,1.0023592263760106,2038.069669426026,2004.7184527520212,2004.7184527520212
2026-02-13,NVDA,2000.0,-0.02209264710071812,-44.28953731294806,0.9802144577195365,2004.7184527520212,1960.428915439073,1960.428915439073
2026-02-17,NVDA,2000.0,0.011815537711723945,23.16352178152444,0.9917962186102988,1960.428915439073,1983.5924372205975,1983.5924372205975
2026-02-18,NVDA,2000.0,0.016272852504360502,32.27870715965575,1.0079355721901266,1983.5924372205975,2015.8711443802533,2015.8711443802533
2026-02-19,NVDA,2000.0,-0.00042552880599477927,-0.8578112411074584,1.0075066665695729,2015.8711443802533,2015.013333139146,2015.0133331391457
2026-02-20,NVDA,2000.0,0.010218257158700395,20.58992441622582,1.0178016287776859,2015.0133331391457,2035.6032575553716,2035.6032575553718
2026-02-23,NVDA,2000.0,0.009113885259954158,18.55225452414857,1.0270777560397601,2035.6032575553718,2054.1555120795206,2054.15551207952
2026-02-24,NVDA,2000.0,0.006786724366676156,13.940987266772215,1.0340482496731462,2054.15551207952,2068.096499346292,2068.0964993462926
2026-02-25,NVDA,2000.0,0.014052296839024425,29.061505900561386,1.048579002623427,2068.0964993462926,2097.158005246854,2097.158005246854
2026-02-26,NVDA,2000.0,-0.0545612407949545,-114.42354290934006,0.9913672311687569,2097.158005246854,1982.7344623375138,1982.7344623375138
2026-02-27,NVDA,2000.0,-0.041646311846979644,-82.57357772826161,0.9500804423046261,1982.7344623375138,1900.1608846092522,1900.1608846092522
2026-03-02,NVDA,2000.0,0.029854898026954846,56.72910944481754,0.9784449970270348,1900.1608846092522,1956.8899940540698,1956.8899940540696
2026-03-03,NVDA,2000.0,-0.013316539505995872,-26.059002914709044,0.9654154955696803,1956.8899940540696,1930.8309911393605,1930.8309911393605
2026-03-04,NVDA,2000.0,0.016606495502460517,32.06433617036717,0.9814476636548639,1930.8309911393605,1962.8953273097277,1962.895327309728
2026-03-05,NVDA,2000.0,0.0016390080583172928,3.2172012590940042,0.983056264284411,1962.895327309728,1966.112528568822,1966.112528568822
2026-03-06,NVDA,2000.0,-0.03010798420604055,-59.19568495744854,0.9534584218056866,1966.112528568822,1906.9168436113735,1906.9168436113732
2026-03-09,NVDA,2000.0,0.02716223428151121,51.796122061531996,0.9793564828364526,1906.9168436113732,1958.7129656729053,1958.7129656729053
2026-03-10,NVDA,2000.0,0.011606999188437328,22.734779802947084,0.9907238727379262,1958.7129656729053,1981.4477454758523,1981.4477454758523
2026-03-11,NVDA,2000.0,0.006873722377926494,13.619921708769366,0.9975338335923108,1981.4477454758523,1995.0676671846218,1995.0676671846218
2026-03-12,NVDA,2000.0,-0.015535125563684415,-30.993626717760048,0.9820370202334309,1995.0676671846218,1964.0740404668618,1964.0740404668618
2026-03-13,NVDA,2000.0,-0.015780274103308733,-30.99362671776017,0.9665402068745508,1964.0740404668618,1933.0804137491016,1933.0804137491016
